0,1,2,3,target
-0.6234440851027072,-1.2935797139170935,2.601701436621831,-1.1664632908558334,0
1.2279740609044574,1.2630590021719543,-0.21551009714024033,-4.031685343392311,0
0.2489513495151404,0.11289027205816571,0.14949187462190944,0.9161745468367375,1
0.19205040855272046,-1.6898677947528782,1.172502331485659,0.7561653895288326,1
0.5145609753866963,0.5059868314156628,-0.7402350218373918,0.8828254393008959,1
-0.13610732700904074,-0.025982478452655444,0.5554156094162976,-2.1470371062137366,0
0.9713049065469799,0.4446357622259831,-1.139445706229031,0.679292757589665,1
0.6809761514585131,0.9350444310925943,1.3405125418810444,-1.415969915559701,0
0.8416917957547838,0.7766657349163308,-0.5052535452956978,-1.5194962618921257,0
-1.503907289161655,1.0055579544726223,-0.27195815836546894,-1.7810118953460052,0
-1.7676575981352667,-0.3207907208451851,0.04326338399467994,1.0348304437004534,1
-1.2493896212922129,-1.5207086192312784,0.47021337716551426,0.8457442766363668,1
-0.14852073379007635,-1.308124862755959,-0.23607465801218158,-0.5337307538973459,0
2.274617241546168,-0.32009112325830125,0.6401427331902775,-1.8630112889428463,0
-1.1139618718620887,1.0045848487986224,-0.4391272747368763,-0.7987382424123507,0
0.23439623908563206,1.047277953172132,-0.62155977595492,-0.2572438783176565,0
-0.1855823236402017,0.9005757734639799,-0.2889365402898762,0.929450923065932,1
-0.6995393974623386,1.0308287883047416,-0.1732254705208876,1.022922730093253,1
-0.3645977064987049,0.5733013777507979,-2.1755513769591404,0.9477598715074826,1
0.20803119180179694,0.09224072023822094,0.338385736801316,1.5028947680803275,1
0.6008357339336485,1.1977567395975615,0.4764588379459655,1.0231069451672343,1
0.7521182445727672,-0.8159978911564806,0.5660848240788753,1.2598238831916382,1
-1.0362679648285957,1.317484957385631,1.892389951945801,-0.26232692609078423,0
-0.035306073238931764,1.0654676005310708,-1.4180903330035783,1.046862365180438,1
0.1165768110309681,-1.1037863301319792,-0.15802094502815134,-0.9897540963735735,0
-1.0451518149879087,0.948447980199587,-0.3569373455620159,0.9370738453333873,1
2.191238878322348,1.051436659220001,0.19489964276073485,1.0118244433481032,1
-0.6029726920030426,0.7437587215671437,-0.43057969129815055,-2.0921423188180803,0
-2.5493445503637275,1.1367751424330617,0.2699641918450174,0.9830136246356984,1
0.6207321219080035,1.2021832493586602,1.1287613423879708,0.9749063762353605,1
0.3596059682292873,-2.52275135326256,2.2366067527184015,1.0988134646210876,0
-1.4516886267431388,1.5543722556197963,-1.2959309420282246,1.0307102609991567,1
0.8242013503772837,1.0228134985584163,-0.13437663525042665,-1.0258783751205036,0
-0.06500767269041387,0.8141555975646184,-0.9377833928793641,-0.8239073552779561,0
-0.7938509737440931,0.658055830484624,1.041918602046968,-1.3702971584297963,0
0.2999784575746852,0.6794468749417185,-0.2694441278057397,-2.2890360153344185,0
1.080647144991402,1.0333828710306228,1.5065140442991218,-1.9529940784874795,0
-0.8655908790908351,-2.5574662962958934,1.173532282616734,0.6719972246409078,1
-0.32245607083642114,0.9061926299620905,-0.7655759507851395,-1.8367177139202115,0
0.43991416062725947,0.8054325242562788,1.6113517396819819,-1.6943431864800722,0
0.1178957840411265,-1.327884545760751,1.1487980402345037,0.9509882844470923,1
0.9939624947925074,-1.6094275808660656,0.24017570657747822,-0.14347526194950566,0
-1.3289863332001433,-0.8675540685403494,-0.31530653770959893,-1.3911324113287844,0
0.24318608262092506,-0.4584142344045822,0.19376679019508,1.0414926098790334,1
-1.354668489808049,0.5697613120235372,0.12672762795877793,0.9667211272005016,1
0.5640891994095425,1.0765830271167665,0.2190725172458766,1.0407839793949851,1
0.36176527538262715,0.7789323108610797,-1.5245941850120928,-0.48596086448876163,0
-0.34651533857313754,-1.583636430518798,-0.42285578001410584,-0.2387990300374211,0
0.02817669300760289,-1.3410157826489644,-0.05359626576697088,-0.4157181868658948,0
-1.335922491315703,-0.9816618092770506,-0.7042655369408802,0.8367138945327023,1
0.9715558629678813,-1.3411339362556476,-0.852117295180523,-0.5204725408343861,0
-0.3403917170149526,1.1271374910233822,-0.6733970465839838,0.977278669995134,1
-0.788625829397814,1.2844147440957974,-0.15642866879622688,1.009035898703461,1
-1.3968468115515027,-1.8924769756815056,-0.9915839141102771,0.1659454516590828,0
0.9355217832645644,0.9885771207267229,-1.1508903261614538,0.981105442542556,1
-1.766403982749299,0.9929975003684773,0.014391887440962032,-1.6066003446399162,0
-0.9550331416408799,0.8799744782848191,0.04810739622612626,-1.4448093942782871,0
-0.43627798665532247,1.7638486892954879,0.582547962433945,1.0965322784303504,1
-0.2144663976843225,-0.3172314519170608,-0.9215810987559171,-2.002623043114448,0
0.3155636146637054,-1.3099822857360703,0.026586591286661517,0.7769093304953727,1
0.9874123587788268,-1.1452133830064244,1.133272467754212,-0.8047502234108675,0
-1.0216690785299845,-1.480175009358477,-0.8071124419070613,1.1053106208221966,1
-0.12451234815442676,-0.8069140836269013,-0.5019353780575374,-1.065672472010459,0
-1.8108103271326594,1.5293205257889522,-0.5772902436461875,0.43073556573555427,0
-0.44556523784449503,-0.25214835434988914,0.4024332015878703,-2.0733685025376483,0
-2.0674768765652596,0.928969169717642,0.5292407328884393,-0.617875489454954,0
-0.30823389071729845,-1.1723889684405173,-1.2874999435756538,0.7862101492285708,1
-0.8875233731442213,-0.9351242756496502,-1.279102946061131,-1.0937352187026772,0
0.7888336703666721,0.6229562771855769,1.1531195323415535,0.9660569675391696,1
-0.8199944549935752,0.2400210176249269,0.13256594771164754,0.7713499258072842,1
-2.0640549251933207,0.8644868865373478,-0.33868525726765486,1.0553841201146745,1
1.7353414281795976,-1.1766358319142056,-1.2237189764925345,0.7977979789749863,1
0.815807160032431,-0.6726872797958687,-0.0972924383559876,0.6658749604386779,1
1.4649864067376144,0.9380147675653563,0.22654397769116433,-1.378308742127634,0
0.4152361717143174,0.34800375596178823,0.07009626906514932,0.8850526191898361,1
0.44091216240282577,1.304689749356603,-0.4098147460811597,1.02191509059331,1
